,RegionName,State,Latitude,Longitude
579,Brooklyn Park,MN,45.0941315,-93.3563405
580,Mountain View,CA,37.3860517,-122.0838511
581,Lawrence,MA,42.7070354,-71.1631137
582,Colonie,NY,42.7236699,-73.77132
583,Plant City,FL,28.0186323,-82.1128641
584,Apex,NC,35.732652,-78.85028559999999
585,Maryville,TN,35.7564719,-83.9704593
586,Turlock,CA,37.4946568,-120.8465941
587,Somerville,MA,42.3875968,-71.0994968
588,Missouri City,TX,29.6185669,-95.5377215
589,Mission,TX,26.2159066,-98.32529319999999
590,Denham Springs,LA,30.48685639999999,-90.95621249999999
591,Caguas,NM,18.2387995,-66.035249
592,Bellflower,CA,33.8816818,-118.1170117
593,Rome,GA,34.257038,-85.1646726
594,Richmond,TX,29.5821811,-95.76078319999999
595,Homestead,FL,25.4687224,-80.4775569
596,Pasco,WA,46.2305049,-119.0922316
597,Norcross,GA,33.9412127,-84.2135309
598,Lodi,CA,38.1341477,-121.2722194
599,Casa Grande,AZ,32.9110027,-111.7733902
600,Tomball,TX,30.0971621,-95.6160549
601,Rancho Cordova,CA,38.5890723,-121.302728
602,Shelby,MI,43.6086194,-86.3639633
603,O Fallon,MO,38.8106075,-90.69984769999999
604,Saint Charles,MO,38.7881062,-90.4974359
605,Baldwin Park,CA,34.0852868,-117.9608978
606,Spring Valley,CA,32.744774,-116.998916
607,San Ramon,CA,37.7799273,-121.9780153
608,Deerfield Beach,FL,26.3184123,-80.09976569999999
609,Salisbury,NC,35.6709727,-80.4742261
610,Evanston,IL,42.0450722,-87.68769689999999
611,Marysville,WA,48.0517637,-122.1770818
612,Schenectady,NY,42.8142432,-73.9395687
613,Camden,NJ,39.9259463,-75.1196199
614,Avondale,AZ,33.4355977,-112.3496021
615,Redlands,CA,34.0555693,-117.1825381
616,Huntington,WV,38.4192496,-82.44515400000002
617,Noblesville,IN,40.0455917,-86.0085955
618,Poughkeepsie,NY,41.7003713,-73.9209701
619,Temple,TX,31.0982344,-97.342782
620,Folsom,CA,38.6779591,-121.1760583
621,Plymouth,MN,45.0105194,-93.4555093
622,Springfield,OR,44.0462362,-123.0220289
623,Bethlehem,PA,40.6259316,-75.37045789999999
624,Huntington Park,CA,33.9816812,-118.2250725
625,Cheektowaga,NY,42.9071477,-78.7542892
626,Snellville,GA,33.857328,-84.0199108
627,Bremerton,WA,47.5650067,-122.6269768
628,Kendall,FL,25.6660336,-80.357827
629,Brandon,MS,32.2788733,-90.001384
630,Petaluma,CA,38.232417,-122.6366524
631,Pharr,TX,26.1947962,-98.1836216
632,Alpharetta,GA,34.0753762,-84.2940899
633,Atascocita,TX,29.99883059999999,-95.1765978
634,La Mesa,CA,32.7678287,-117.0230839
635,Lake Forest,CA,33.6469437,-117.6861023
636,New Rochelle,NY,40.9114882,-73.7823549
637,Waipahu,HI,21.3866667,-158.0091667
638,Warwick,RI,41.7001009,-71.4161671
639,Palm Harbor,FL,28.0780718,-82.7637127
640,Winter Park,FL,28.5999998,-81.33923519999999
641,Bethesda,MD,38.984652,-77.0947092
642,Rochester Hills,MI,42.65836609999999,-83.1499322
643,Milpitas,CA,37.4323341,-121.8995741
644,Dothan,AL,31.2232313,-85.3904888
645,New Britain,CT,41.6612104,-72.7795419
646,Casper,WY,42.8500769,-106.3251749
647,Goodyear,AZ,33.4353394,-112.3576567
648,Pleasanton,CA,37.6604484,-121.8757968
649,Baytown,TX,29.7355047,-94.97742740000001
650,Tulare,CA,36.2077288,-119.3473379
651,North Little Rock,AR,34.769536,-92.2670941
652,Rogers,AR,36.3320196,-94.1185366
653,Southfield,MI,42.4733688,-83.2218731
654,Mooresville,NC,35.5859146,-80.8081413
655,Springdale,AR,36.18674420000001,-94.1288141
656,Winchester,VA,39.1856597,-78.1633341
657,San Marcos,TX,29.8832749,-97.9413941
658,Kokomo,IN,40.486427,-86.13360329999999
659,Chino Hills,CA,33.9898188,-117.7325848
660,Brick,NJ,40.0578384,-74.1371832
661,Lake Elsinore,CA,33.6680772,-117.3272615
662,Suwanee,GA,34.0514898,-84.0712997
663,Bossier City,LA,32.5159852,-93.7321228
664,Great Falls,MT,47.5052849,-111.3007715
665,Hammond,IN,41.5833688,-87.5000412
666,Orange Park,FL,30.1660736,-81.706484
667,Glen Allen,VA,37.665978,-77.5063739
668,Gastonia,NC,35.262082,-81.18730049999999
669,Flower Mound,TX,33.0145673,-97.0969552
670,Guaynabo,TX,18.3612954,-66.1102957
671,Waterford,MI,42.6907443,-83.4066132
672,Gaithersburg,MD,39.1439689,-77.2016062
673,Aiken,SC,33.5604168,-81.7195533
674,Pawtucket,RI,41.878711,-71.38255579999999
675,Columbus,IN,39.2014404,-85.9213796
676,San Rafael,CA,37.9735346,-122.5310874
677,West Lafayette,IN,40.4258686,-86.90806549999999
678,Yuba City,CA,39.1404477,-121.6169108
679,Lauderhill,FL,26.1403635,-80.2133808
680,Passaic,NJ,40.8567662,-74.1284764
681,Yorba Linda,CA,33.88850350000001,-117.8132571
682,Fort Mill,SC,35.0073697,-80.94507589999999
683,Cherry Hill,NJ,39.926813,-75.0246312
684,Port Charlotte,FL,26.9761707,-82.09064479999999
685,Layton,UT,41.0602216,-111.9710529
686,Redondo Beach,CA,33.8491816,-118.3884078
687,Statesville,NC,35.7826363,-80.8872959
688,Framingham,MA,42.279286,-71.4161565
689,Lynwood,CA,33.930293,-118.2114603
690,Dubuque,IA,42.50226610000001,-90.66546749999999
691,Harrisonburg,VA,38.4495688,-78.8689155
692,Union City,CA,37.5933562,-122.0438609
693,Davis,CA,38.5449065,-121.7405167
694,Bolingbrook,IL,41.69864159999999,-88.0683955
695,Conway,SC,33.8360034,-79.0478143
696,Ypsilanti,MI,42.2411499,-83.61299389999999
697,Waterloo,IA,42.492786,-92.34257749999999
698,Saint Cloud,FL,28.2489016,-81.2811801
699,Palm Beach Gardens,FL,26.8233946,-80.13865469999999
700,Centreville,VA,38.8403909,-77.42887689999999
701,Alameda,CA,37.7798721,-122.2821855
702,Brentwood,CA,37.931868,-121.6957863
703,Hanford,CA,36.3274502,-119.6456844
704,Sanford,NC,35.4798757,-79.1802994
705,Union City,NJ,40.7795455,-74.02375119999999
706,Jupiter,FL,26.9342246,-80.0942087
707,Jefferson City,MO,38.57670170000001,-92.1735164
708,Venice,FL,27.0997775,-82.4542632
709,Cocoa,FL,28.3861159,-80.7419984
710,Wake Forest,NC,35.9798734,-78.50972279999999
711,Palo Alto,CA,37.4418834,-122.1430195
712,Salisbury,MD,38.3606736,-75.5993692
713,Mount Vernon,NY,40.9125992,-73.8370786
714,Milton,FL,30.6324149,-87.03968809999999
715,Middletown,NJ,40.3968012,-74.09159819999999
716,Cedar Park,TX,30.505198,-97.8202888
717,Weston,FL,26.1003654,-80.3997748
718,Grants Pass,OR,42.4390069,-123.3283925
719,Arcadia,CA,34.1397292,-118.0353449
720,Maple Grove,MN,45.0724642,-93.4557877
721,Stockbridge,GA,33.5442781,-84.23380929999999
722,Manhattan,KS,39.18360819999999,-96.57166939999999
723,Daytona Beach,FL,29.2108147,-81.0228331
724,Punta Gorda,FL,26.9297836,-82.0453664
725,Woodbury,MN,44.9238552,-92.9593797
726,Portland,ME,43.6590993,-70.2568189
727,Lakewood,WA,47.1717649,-122.518458
728,Corvallis,OR,44.5645659,-123.2620435
729,The Villages,FL,28.927019,-82.0037608
730,Bellevue,NE,41.1543623,-95.9145568
731,Bel Air,MD,39.5359406,-76.34829309999999
732,Rockville,MD,39.0839973,-77.1527578
733,West Bloomfield,MI,42.5678534,-83.373339
734,North Port,FL,27.044224,-82.2359254
735,Eagan,MN,44.8041322,-93.1668858
736,Vienna,VA,38.9012225,-77.2652604
737,Goldsboro,NC,35.3848841,-77.9927651
738,Orland Park,IL,41.6303103,-87.85394250000002
739,San Luis Obispo,CA,35.2827524,-120.6596156
740,Palatine,IL,42.1103041,-88.03424000000001
741,Bozeman,MT,45.6769979,-111.0429339
742,Youngstown,OH,41.0997803,-80.6495194
743,North Richland Hills,TX,32.8342952,-97.2289029
744,Hickory,NC,35.7344538,-81.3444573
745,Old Bridge,NJ,40.4128551,-74.307282
746,Brunswick,GA,31.1499528,-81.49148939999999
747,Hot Springs,AR,34.5037004,-93.0551795
748,Madison,AL,34.6992579,-86.74833180000002
749,Ewa Beach,HI,21.313149,-158.0089992
750,Westerville,OH,40.1266689,-82.9318807
751,Lilburn,GA,33.8901036,-84.14297189999999
752,Lorain,OH,41.452819,-82.1823746
753,East Orange,NJ,40.767323,-74.2048677
754,Fayetteville,GA,33.4486443,-84.4550871
755,Pico Rivera,CA,33.9830688,-118.096735
756,Meridian,MS,32.3643098,-88.703656
757,Midland,MI,43.6155825,-84.2472116
758,Hendersonville,TN,36.3047735,-86.6199957
759,Charleston,WV,38.3498195,-81.6326234
760,Lakeville,MN,44.6496868,-93.24271999999999
761,Wesley Chapel,FL,28.182893,-82.3641751
762,Caldwell,ID,43.66293839999999,-116.6873596
763,Massillon,OH,40.7967244,-81.52150929999999
764,Fountainbleau,FL,25.7728774,-80.3478301
765,Valrico,FL,27.9462615,-82.2420317
766,Laguna Niguel,CA,33.5236744,-117.7149438
767,Rosemead,CA,34.0805651,-118.072846
768,South San Francisco,CA,37.654656,-122.4077498
769,La Crosse,WI,43.8137751,-91.25190169999999
770,Towson,MD,39.4014955,-76.6019125
771,West Hartford,CT,41.7620842,-72.7420151
772,San Gabriel,CA,34.09611110000001,-118.1058333
773,Medina,OH,41.143245,-81.8552196
774,Powder Springs,GA,33.8595491,-84.683824
775,Fairbanks,AK,64.8377778,-147.7163888
776,Reston,VA,38.9586307,-77.35700279999999
777,Yukon,OK,35.5067215,-97.76254410000001
778,Tamarac,FL,26.2128609,-80.2497707
779,Shawnee,KS,39.02284849999999,-94.7151865
780,Waukesha,WI,43.0116784,-88.2314813
781,Snohomish,WA,47.91287560000001,-122.0981847
782,Carson City,NV,39.1637984,-119.7674034
783,Elyria,OH,41.3683798,-82.10764859999999
784,Huntsville,TX,30.7235263,-95.55077709999999
785,Montebello,CA,34.0165053,-118.1137535
786,North Bergen,NJ,40.8042674,-74.012084
787,Saint Cloud,MN,45.5579451,-94.16324039999999
788,Woodland,CA,38.67851570000001,-121.7732971
789,Florence,AL,34.79981,-87.677251
790,Eden Prairie,MN,44.8546856,-93.47078599999999
791,Mansfield,TX,32.5631924,-97.1416768
792,Wellington,FL,26.6617635,-80.2683571
793,Winter Garden,FL,28.5652787,-81.58618469999999
794,San Clemente,CA,33.4273521,-117.6126004
795,Novato,CA,38.1074198,-122.5697032
796,Florence-Graham,CA,33.9671978,-118.2436197
797,Waltham,MA,42.3764852,-71.2356113
798,Easley,SC,34.829838,-82.6015206
799,Broomfield,CO,39.9205411,-105.0866504
800,North Miami,FL,25.8900949,-80.1867138
801,Haverhill,MA,42.7762015,-71.0772796
802,Coon Rapids,MN,45.1732394,-93.30300629999999
803,Deland,FL,29.028318,-81.3031179
804,Encinitas,CA,33.0369867,-117.2919818
805,Lima,OH,40.742551,-84.1052256
806,Valley Stream,NY,40.6642699,-73.70846449999999
807,Taylor,MI,42.240872,-83.2696509
808,Dundalk,MD,39.2506633,-76.5205184
809,Blaine,MN,45.1607987,-93.23494889999999
810,Pasadena,MD,39.1073317,-76.57107529999999
811,Port Orange,FL,29.1383165,-80.9956105
812,South Jordan,UT,40.5621704,-111.929658
813,Harlingen,TX,26.1906306,-97.69610259999999
814,Hamden,CT,41.3838782,-72.9026064
815,La Habra,CA,33.9318591,-117.946137
816,Burnsville,MN,44.7677424,-93.27772259999999
817,Land O Lakes,FL,28.2188992,-82.45759380000001
818,Grove City,OH,39.88145189999999,-83.0929644
819,Mechanicsville,VA,37.6087561,-77.3733139
820,Prescott,AZ,34.5400242,-112.4685025
821,New Castle,DE,39.6620397,-75.5668166
822,Monterey Park,CA,34.0625106,-118.1228476
823,Albany,OR,44.6365107,-123.1059282
824,Vineland,NJ,39.4863773,-75.02596369999999
825,Des Plaines,IL,42.0333623,-87.88339909999999
826,Florence,SC,34.1954331,-79.7625625
827,West Des Moines,IA,41.5638902,-93.75938409999999
828,Utica,NY,43.100903,-75.232664
829,Gilroy,CA,37.0029828,-121.5566373
830,Lancaster,OH,39.7136754,-82.5993294
831,Biloxi,MS,30.3960318,-88.88530779999999
832,West Chester,OH,39.3321262,-84.41726659999999
833,Hendersonville,NC,35.3187279,-82.4609528
834,Malden,MA,42.4250964,-71.066163
835,West Allis,WI,43.0166806,-88.0070315
836,Castle Rock,CO,39.3722121,-104.8560902
837,Taylorsville,UT,40.66772479999999,-111.9388258
838,Stuart,FL,27.197548,-80.2528257
839,Bristol,CT,41.67176480000001,-72.9492703
840,Richmond,KY,37.7478572,-84.2946539
841,National City,CA,32.6781085,-117.0991967
842,Greenwich,CT,41.0262417,-73.6281964
843,Lebanon,TN,36.2081098,-86.2911024
844,Azusa,CA,34.1336186,-117.9075627
845,Gardena,CA,33.8883487,-118.3089624
846,Edmonds,WA,47.8106521,-122.3773551
847,Annandale,VA,38.8303905,-77.1963703
848,Pontiac,MI,42.6389216,-83.29104679999999
849,Skokie,IL,42.0324025,-87.7416246
850,Kendale Lakes,FL,25.7081577,-80.4069986
851,Sammamish,WA,47.61626829999999,-122.0355736
852,Fairfield,CT,41.1408363,-73.2612615
853,Carrollton,GA,33.5801103,-85.0766113
854,Meriden,CT,41.5381535,-72.80704349999999
855,Cupertino,CA,37.3229978,-122.0321823
856,Martinsburg,WV,39.4562099,-77.96388689999999
857,Carmichael,CA,38.617127,-121.3282843
858,Rapid City,SD,44.0805434,-103.2310149
859,Brookline,MA,42.33176419999999,-71.1211635
860,Huntersville,NC,35.410694,-80.84285040000002
861,Clayton,NC,35.650711,-78.4563914
862,Riverdale,GA,33.5726113,-84.4132594
863,Lutz,FL,28.1511243,-82.4614831
864,Royal Oak,MI,42.4894801,-83.1446485
865,Saint Peters,MO,38.7874699,-90.6298922
866,Petersburg,VA,37.2279279,-77.40192669999999
867,Texarkana,TX,33.425125,-94.04768820000001
868,Oshkosh,WI,44.0247062,-88.5426136
869,Alexandria,LA,31.3112936,-92.4451371
870,Westminster,MD,39.5753791,-76.9958149
871,Statesboro,GA,32.4487876,-81.7831674
872,Danville,VA,36.5859718,-79.39502279999999
873,Lompoc,CA,34.6391501,-120.4579409
874,Oak Lawn,IL,41.719978,-87.7479528
875,Wilson,NC,35.7212689,-77.9155395
876,Tamiami,FL,25.7587114,-80.398387
877,Wheaton,IL,41.8661403,-88.1070127
878,New Iberia,LA,30.0035365,-91.81872849999999
879,Olympia,WA,47.0378741,-122.9006951
880,Hempstead,NY,40.7062128,-73.6187397
881,Manchester,CT,41.7759301,-72.52150089999999
882,Howell,MI,42.6072552,-83.9293952
883,Medford,MA,42.4184296,-71.1061639
884,Greensburg,PA,40.3014581,-79.5389289
885,Bartlett,TN,35.2045328,-89.8739753
886,White Plains,NY,41.03398620000001,-73.7629097
887,Winter Haven,FL,28.0222435,-81.7328567
888,Grand Forks,ND,47.9252568,-97.0328547
889,Bayonne,NJ,40.6687141,-74.1143091
890,Newark,OH,40.0581205,-82.4012642
891,Mishawaka,IN,41.6619927,-86.15861559999999
892,Chillicothe,OH,39.3331197,-82.9824019
893,Middletown,OH,39.5150576,-84.39827629999999
894,Columbia,TN,35.6150716,-87.0352831
895,Piscataway,NJ,40.554887,-74.4642861
896,Downers Grove,IL,41.8089191,-88.01117459999999
897,Fountain Valley,CA,33.7090212,-117.9544069
898,Loveland,OH,39.2689476,-84.26382600000001
899,Stillwater,OK,36.1156071,-97.0583681
900,Altamonte Springs,FL,28.6611089,-81.3656242
901,Rocklin,CA,38.7907339,-121.2357828
902,Coconut Creek,FL,26.2517482,-80.17893509999999
903,Goshen,IN,41.5822716,-85.8344383
904,Kettering,OH,39.68950359999999,-84.1688274
905,Midwest City,OK,35.4495065,-97.3967019
906,Lehi,UT,40.3916172,-111.8507662
907,Roswell,NM,33.3942655,-104.5230242
908,Muskegon,MI,43.2341813,-86.24839209999999
909,Abington,PA,40.1240795,-75.11951069999999
910,Berwyn,IL,41.85058739999999,-87.7936685
911,Dearborn Heights,MI,42.3369816,-83.27326269999999
912,Colton,CA,34.0739016,-117.3136547
913,Crown Point,IN,41.4169806,-87.3653135
914,Taunton,MA,41.900101,-71.0897674
915,Moore,OK,35.3395079,-97.48670279999999
916,Paducah,KY,37.0833893,-88.6000478
917,Anderson,IN,40.1053196,-85.6802541
918,Glenview,IL,42.0778065,-87.8223368
919,Chicopee,MA,42.1487043,-72.6078672
920,New Brunswick,NJ,40.4862157,-74.4518188
921,Goose Creek,SC,32.9810059,-80.03258670000001
922,Titusville,FL,28.6122187,-80.8075537
923,Maricopa,AZ,33.0581063,-112.0476423
924,Farmington,NM,36.72805830000001,-108.2186856
925,Jackson,NJ,40.0918895,-74.35874729999999
926,Loganville,GA,33.8389977,-83.90073819999999
927,Tigard,OR,45.4186785,-122.7872475
928,Auburn,AL,32.6098566,-85.48078249999999
929,Mount Prospect,IL,42.0664167,-87.9372908
930,Port Orchard,WA,47.5403732,-122.6362492
931,Blacksburg,VA,37.2295733,-80.4139393
932,Helena,MT,46.5891452,-112.0391057
933,Griffin,GA,33.2467807,-84.2640904
934,Bensalem,PA,40.09944249999999,-74.9325683
935,Margate,FL,26.2445263,-80.206436
936,Wayne,NJ,40.92537249999999,-74.2765441
937,Buford,GA,34.1206564,-84.0043513
938,Santee,CA,32.8383828,-116.9739167
939,Zanesville,OH,39.9403453,-82.0131924
940,Weymouth,MA,42.2180724,-70.94103559999999
941,Oregon City,OR,45.3364465,-122.6050422
942,Asheboro,NC,35.7079146,-79.8136446
943,Chantilly,VA,38.8942786,-77.43109919999999
944,McLean,VA,38.9338676,-77.1772604
945,Paramount,CA,33.8894598,-118.1597911
946,Fort Walton Beach,FL,30.42007079999999,-86.6170308
947,Grand Island,NE,40.9263957,-98.3420118
948,Morristown,TN,36.2139814,-83.29489219999999
949,Lagrange,GA,33.0362218,-85.0322444
950,Euless,TX,32.8370727,-97.08195409999999
951,Morganton,NC,35.7454071,-81.6848188
952,Wyoming,MI,42.9133602,-85.7053085
953,Findlay,OH,41.04422,-83.6499321
954,Richland,WA,46.28042000000001,-119.2751996
955,Lacey,WA,47.0358969,-122.8232553
956,Port Arthur,TX,29.8849504,-93.93994699999999
957,Novi,MI,42.48059,-83.4754913
958,Glendora,CA,34.1361187,-117.865339
959,Danville,CA,37.8215929,-121.9999606
960,Palm Desert,CA,33.7222445,-116.3744556
961,The Hammocks,FL,25.6697668,-80.4493073
962,Saint Clair Shores,MI,42.4974085,-82.89636039999999
963,Bonita Springs,FL,26.339806,-81.7786972
964,Longwood,FL,28.7030519,-81.3384011
965,Delano,CA,35.7688425,-119.2470536
966,Castro Valley,CA,37.6955029,-122.0738678
967,Hamburg,NY,42.7158927,-78.8294768
968,Lake Havasu City,AZ,34.483901,-114.3224548
969,Newburgh,NY,41.5034271,-74.0104178
970,Kalispell,MT,48.1919889,-114.316813
971,Lincoln,CA,38.891565,-121.2930079
972,Hacienda Heights,CA,33.9930677,-117.9686755
973,Owings Mills,MD,39.4195499,-76.7802528
974,Coeur d'Alene,ID,47.6734632,-116.7812225
975,Buckeye,AZ,33.3703197,-112.5837766
976,Mason,OH,39.3600586,-84.309939
977,Lenexa,KS,38.9536174,-94.73357089999999
978,Klamath Falls,OR,42.224867,-121.7816704
979,Chesterfield,VA,37.3770935,-77.5049863
980,Middleburg,FL,30.0688512,-81.8603778
981,Hoboken,NJ,40.7439905,-74.0323626
982,West Sacramento,CA,38.5804609,-121.530234
983,Ormond Beach,FL,29.2858129,-81.0558894
984,Clarkstown,NY,41.1259715,-73.95949399999999
985,Shoreline,WA,47.7559659,-122.3456972
986,Pocatello,ID,42.8621042,-112.4506191
987,Desoto,TX,32.5896998,-96.8570738
988,Delaware,OH,40.2986724,-83.067965
989,Athens,AL,34.8028661,-86.9716741
990,Yucaipa,CA,34.033625,-117.0430865
991,Covington,LA,30.4754702,-90.1009108
992,Crossville,TN,35.9489566,-85.0269014
993,West Haven,CT,41.2705484,-72.9469711
994,East Lansing,MI,42.7369792,-84.48386540000001
995,Smyrna,TN,35.9828412,-86.5186045
996,Puyallup,WA,47.1853785,-122.2928974
997,Morgantown,WV,39.629526,-79.95589679999999
998,Oroville,CA,39.5137752,-121.556359
999,Dublin,OH,40.0992294,-83.1140771
1000,Mililani,HI,21.4513314,-158.0152807
1001,Twin Falls,ID,42.5558381,-114.4700518
1002,Elizabethtown,KY,37.7030646,-85.8649408
1003,Lumberton,NC,34.6182199,-79.0086424
1004,Clermont,FL,28.5494447,-81.77285429999999
1005,West New York,NJ,40.7878788,-74.0143064
1006,Binghamton,NY,42.09868669999999,-75.91797380000001
1007,Decatur,AL,34.6059253,-86.9833417
1008,Apache Junction,AZ,33.4150485,-111.5495777
1009,Rio Grande,CO,39.7198286,-104.9987819
1010,Lombard,IL,41.8800296,-88.00784349999999
1011,Millcreek,PA,42.0698822,-80.1651854
1012,Florissant,MO,38.789217,-90.322614
1013,Upper Darby,PA,39.9593175,-75.2878235
1014,Oak Park,IL,41.8850317,-87.7845025
1015,Catonsville,MD,39.2720509,-76.73191609999999
1016,Decatur,GA,33.7748275,-84.2963123
1017,Donna,TX,26.1703525,-98.05194999999999
1018,Eagle Pass,TX,28.7091433,-100.4995214
1019,Lake City,FL,30.1896756,-82.6392899
1020,Peabody,MA,42.5278731,-70.9286609
1021,Howell,NJ,40.1645785,-74.2082671
1022,Kentwood,MI,42.8694731,-85.64474919999999
1023,Levittown,PA,40.1551096,-74.8287747
1024,Dacula,GA,33.9887165,-83.8979573
1025,Tinley Park,IL,41.5731442,-87.7932939
1026,Ankeny,IA,41.7317884,-93.6001278
1027,Lancaster,SC,34.7204257,-80.7709014
1028,Stratford,CT,41.18454149999999,-73.1331651
1029,Placentia,CA,33.8710729,-117.8627548
1030,Sebring,FL,27.495592,-81.440907
1031,Mankato,MN,44.1635775,-93.99939959999999
1032,Massapequa,NY,40.6806563,-73.4742914
1033,Hollister,CA,36.8524545,-121.4016021
1034,Seminole,FL,27.8397466,-82.79121339999999
1035,Poway,CA,32.9628232,-117.0358646
1036,Columbus,MS,33.4956744,-88.4272627
1037,Brookhaven,GA,33.8650186,-84.33712659999999
1038,North Fort Myers,FL,26.6672935,-81.8800861
1039,Greenwood,SC,34.1954001,-82.1617883
1040,Doral,FL,25.8195424,-80.3553302
1041,Irondequoit,NY,43.2133955,-77.5797226
1042,West Monroe,LA,32.5184775,-92.14763529999999
1043,South Hill,WA,47.1256761,-122.2930075
1044,Cuyahoga Falls,OH,41.1339449,-81.48455849999999
1045,Garner,NC,35.7112642,-78.61417089999999
1046,Plainfield,NJ,40.6337136,-74.4073736
1047,Hutchinson,KS,38.0608445,-97.92977429999999
1048,Cookeville,TN,36.162839,-85.5016423
1049,Apple Valley,MN,44.7319094,-93.21772000000001
1050,Bentonville,AR,36.3728538,-94.2088172
1051,Salina,KS,38.8402805,-97.61142369999999
1052,Belleville,IL,38.5200504,-89.9839935
1053,Olive Branch,MS,34.9617604,-89.8295315
1054,East Hartford,CT,41.7634219,-72.6128339
1055,Sheboygan,WI,43.7508284,-87.71453
1056,Wahiawa,HI,21.5010495,-158.0209227
1057,Commerce City,CO,39.8083196,-104.9338675
1058,Kailua,HI,21.4022222,-157.7394444
1059,Plymouth,MA,41.9584457,-70.6672621
1060,North Bethesda,MD,39.0445535,-77.11886779999999
1061,Sierra Vista,AZ,31.5455001,-110.2772856
1062,Urbana,IL,40.1105875,-88.2072697
1063,Grapevine,TX,32.9342919,-97.0780654
1064,Fallbrook,CA,33.3764196,-117.2511466
1065,Edina,MN,44.8896866,-93.3499489
1066,Coral Gables,FL,25.7491968,-80.2635411
1067,Cathedral City,CA,33.7805388,-116.4668036
1068,Troy,NY,42.7284117,-73.69178509999999
1069,Waxahachie,TX,32.3865312,-96.8483311
1070,Palm Springs,CA,33.8302961,-116.5452921
1071,Perth Amboy,NJ,40.5067723,-74.2654234
1072,Little Elm,TX,33.1626193,-96.9375051
1073,La Mirada,CA,33.9172357,-118.0120086
1074,Cypress,CA,33.8169366,-118.0368507
